"Name","Sweep","End Time","Runtime","State","cutoff_distance","dropout","hidden_channels","learning_rate","weight_decay","Test Accuracy","Test F1","Test Loss","Test Sensitivity","Test Specificity","Train Accuracy","Train F1","Train Loss","Train Sensitivity","Train Specificity"
"rural-sweep-76","rl3tm5la","2025-01-29T03:12:45.000Z","732","finished","4.609012843212651","0.5","192","0.00001301073001668355","0.000041704635871718","0.7763333333333333","0.7701267557382665","0.48825625826915103","0.7332028701891715","0.8214042263122018","0.8238571428571428","0.821485449543941","0.3836932267461504","0.7698778833107192","0.8838612368024132"
"still-sweep-75","rl3tm5la","2025-01-29T03:00:26.000Z","244","finished","6.386660012331911","0.8","320","0.0000974194314761053","0.000153467765830989","0.7806666666666666","0.7754266211604095","0.5439212595423063","0.741030658838878","0.8220858895705522","0.8742857142857143","0.8715328467153285","0.29683571202414377","0.8100407055630936","0.9457013574660633"
"serene-sweep-74","rl3tm5la","2025-01-29T02:56:13.000Z","155","finished","6.332550997228194","0.5","320","0.0004093080559055479","0.0003412579331721869","0.7823333333333333","0.7781175671083927","0.6068074579040209","0.7469015003261579","0.8193592365371506","0.8948571428571429","0.8927738927738927","0.25508170681340353","0.8314789687924016","0.9653092006033183"
"efficient-sweep-73","rl3tm5la","2025-01-29T02:53:30.000Z","274","finished","7.757155114333658","0.6","192","0.00005449427277997336","0.0002846045672732405","0.7763333333333333","0.7716910513780197","0.4925346225500107","0.7397260273972602","0.814587593728698","0.8257142857142857","0.8243593435070544","0.37688455837113516","0.7769335142469471","0.8799396681749623"
"rich-sweep-72","rl3tm5la","2025-01-29T02:48:51.000Z","784","finished","4.546213582601812","0.4","256","0.000008456965363774142","0.000020129614537764423","0.7676666666666667","0.7544910179640718","0.49508266647656757","0.6986301369863014","0.8398091342876619","0.8061428571428572","0.8002355365817754","0.42634653619357515","0.737584803256445","0.8823529411764706"
"sparkling-sweep-71","rl3tm5la","2025-01-29T02:35:38.000Z","273","finished","4.761195832576894","0.4","192","0.000047009558440708474","0.00003840767970500467","0.779","0.7762402969962875","0.49250652144352597","0.7501630789302022","0.809134287661895","0.8315714285714285","0.8314992139488352","0.3734991614307676","0.7894165535956581","0.8784313725490196"
"daily-sweep-70","rl3tm5la","2025-01-29T02:30:58.000Z","147","finished","4.079705298828872","0.6","256","0.0002502991061188471","0.000035473897972876535","0.783","0.7680798004987531","0.5628219470381737","0.7031963470319634","0.8663940013633266","0.8598571428571429","0.850480109739369","0.3204056551413877","0.757123473541384","0.9740573152337858"
"azure-sweep-69","rl3tm5la","2025-01-29T02:28:25.000Z","629","finished","7.593938925328001","0.5","128","0.00001601678390096814","0.000017332223096342374","0.778","0.7711340206185567","0.49724577864011127","0.7318982387475538","0.8261758691206544","0.8122857142857143","0.8087336244541484","0.4032596881900515","0.7538670284938942","0.8772247360482655"
"different-sweep-68","rl3tm5la","2025-01-29T02:17:47.000Z","929","finished","3.2266207018594093","0.6","320","0.000007640754024373103","0.00004298047773813051","0.7653333333333333","0.7565698478561549","0.49983155727386475","0.7136333985649054","0.8193592365371506","0.8187142857142857","0.8172259830044649","0.40076119878462385","0.7698778833107192","0.873001508295626"
"mild-sweep-67","rl3tm5la","2025-01-29T02:02:12.000Z","189","finished","8.451963200242606","0.6","192","0.00013292312248055496","0.0001754463875589253","0.7786666666666666","0.7700831024930748","0.5229752833644549","0.7253750815394651","0.8343558282208589","0.8658571428571429","0.8602054488610987","0.30261427589825224","0.7839891451831751","0.9568627450980393"
"unique-sweep-66","rl3tm5la","2025-01-29T01:58:58.000Z","395","finished","7.012690716620159","0.8","128","0.00004054206250879481","0.0002826370605082635","0.7743333333333333","0.7704306544591387","0.4978970338900884","0.741030658838878","0.809134287661895","0.8275714285714286","0.8248439994195327","0.37795785601649967","0.7712347354138399","0.8901960784313725"
"sleek-sweep-65","rl3tm5la","2025-01-29T01:52:17.000Z","358","finished","8.737065148712372","0.6","128","0.00003614846756762946","0.000043985287504186426","0.776","0.7712729748127978","0.4988427609205246","0.7390737116764514","0.814587593728698","0.8274285714285714","0.8243675487060191","0.3799336063010352","0.7693351424694709","0.8920060331825038"
"astral-sweep-64","rl3tm5la","2025-01-29T01:46:12.000Z","147","finished","6.192887524963005","0.6","256","0.0002773009148081277","0.00014687992264977192","0.787","0.7736450584484591","0.5680855835477511","0.7123287671232876","0.8650306748466258","0.8615714285714285","0.8523090992226795","0.31244112976959776","0.7587516960651289","0.975867269984917"
"effortless-sweep-63","rl3tm5la","2025-01-29T01:43:40.000Z","225","finished","4.388798022697661","0.4","256","0.000059913661481063006","0.000015540198606261788","0.7823333333333333","0.7733425893786879","0.509967731932799","0.7266797129810828","0.8404907975460123","0.8515714285714285","0.8468680913780398","0.3420870964016233","0.7796472184531886","0.9315233785822021"
"revived-sweep-62","rl3tm5la","2025-01-29T01:39:46.000Z","196","finished","8.96892980221136","0.4","192","0.00010475825818825204","0.00001163143021730023","0.781","0.7719541825754946","0.5075442319115003","0.7253750815394651","0.8391274710293115","0.8534285714285714","0.847457627118644","0.32695198378392626","0.7734056987788331","0.9423831070889894"
"celestial-sweep-61","rl3tm5la","2025-01-29T01:36:23.000Z","450","finished","7.405521381253472","0.8","192","0.00002949453675477951","0.00003213986872527077","0.7766666666666666","0.7717983651226158","0.48758141696453094","0.7390737116764514","0.8159509202453987","0.82","0.8173383589446216","0.3836687228509358","0.7649932157394844","0.8811463046757164"
"rural-sweep-60","rl3tm5la","2025-01-29T01:28:47.000Z","753","finished","7.799036162815806","0.4","320","0.000010818901409455254","0.0005033271717977499","0.7603333333333333","0.7474534597822269","0.49990852177143097","0.6940639269406392","0.8295841854124063","0.8184285714285714","0.8148579752367079","0.3982029291135924","0.759023066485753","0.8844645550527903"
"snowy-sweep-59","rl3tm5la","2025-01-29T01:16:08.000Z","261","finished","8.108795527833369","0.8","128","0.00008318126612125908","0.0006134984427643464","0.7823333333333333","0.7787190782785497","0.49749597162008286","0.7495107632093934","0.8166325835037491","0.8382857142857143","0.8345029239766082","0.36391391924449373","0.7744911804613297","0.9092006033182504"
"hearty-sweep-58","rl3tm5la","2025-01-29T01:11:40.000Z","1172","finished","7.14462013315745","0.4","320","0.000006057569993630009","0.0000943775306009092","0.7573333333333333","0.7459874389392882","0.5021786342064539","0.6973255055446836","0.820040899795501","0.8112857142857143","0.8078545454545455","0.4084987012403352","0.75359565807327","0.8754147812971342"
"driven-sweep-57","rl3tm5la","2025-01-29T00:52:00.000Z","674","finished","7.80492070352565","0.5","256","0.000010111759407971167","0.00008626851262952044","0.7726666666666666","0.7608695652173914","0.4937305400768916","0.7077625570776256","0.8404907975460123","0.8144285714285714","0.8101154801929542","0.4056422614625522","0.751967435549525","0.8838612368024132"
"blooming-sweep-56","rl3tm5la","2025-01-29T00:40:37.000Z","232","finished","4.752684117886812","0.5","256","0.000049790308606151595","0.00005617797149210645","0.7823333333333333","0.7714385719285964","0.5056578541795412","0.7188519243313763","0.8486707566462167","0.8447142857142858","0.8384603953039085","0.3518603486674173","0.7655359565807327","0.9327300150829563"
"woven-sweep-55","rl3tm5la","2025-01-29T00:36:38.000Z","234","finished","3.929143791756978","0.6","256","0.00005053203708397116","0.00008424929376105509","0.7803333333333333","0.7781891618983507","0.5094513818621635","0.7540769732550554","0.8077709611451943","0.851","0.8515302491103203","0.3473513764994485","0.8116689280868385","0.8947209653092006"
"glad-sweep-54","rl3tm5la","2025-01-29T00:32:38.000Z","676","finished","4.462145447310962","0.5","128","0.000014503372714170226","0.00006604644428413415","0.7806666666666666","0.7754266211604095","0.5007095585266749","0.741030658838878","0.8220858895705522","0.8145714285714286","0.8129682997118156","0.39838512028966633","0.7655359565807327","0.869079939668175"
"deep-sweep-53","rl3tm5la","2025-01-29T00:21:16.000Z","445","finished","7.69556583057676","0.5","192","0.000028971639585634245","0.00024455291820151004","0.7783333333333333","0.7743467933491687","0.48912149171034497","0.7442922374429224","0.8139059304703476","0.8274285714285714","0.8263868927852831","0.3779421608362879","0.7801899592944369","0.8799396681749623"
"lucky-sweep-52","rl3tm5la","2025-01-29T00:13:43.000Z","392","finished","8.780665868826754","0.4","320","0.000019870940537682907","0.00004344414200430841","0.7706666666666667","0.7622667588113338","0.49956630170345306","0.7195042400521853","0.8241308793456033","0.8335714285714285","0.8304961443328969","0.372407286294869","0.7744911804613297","0.8992458521870287"
"morning-sweep-51","rl3tm5la","2025-01-29T00:07:05.000Z","573","finished","7.433521084185502","0.6","320","0.000014574236672861805","0.00015293250416868268","0.7663333333333333","0.7570190641247834","0.4974928100903829","0.7123287671232876","0.8227675528289026","0.8238571428571428","0.8220008661758337","0.3858753485339029","0.7725915875169607","0.8808446455505279"
"quiet-sweep-50","rl3tm5la","2025-01-28T23:57:24.000Z","658","finished","5.360526778036115","0.8","192","0.000016619952344591996","0.0005241049547320515","0.7763333333333333","0.7713798977853492","0.4879780560731888","0.7384213959556425","0.8159509202453987","0.8278571428571428","0.8258418846654141","0.3677732114280973","0.7753052917232022","0.8862745098039215"
"proud-sweep-49","rl3tm5la","2025-01-28T23:46:20.000Z","159","finished","3.9232075771464494","0.8","256","0.00035896655678475074","0.0003086023475358603","0.7666666666666667","0.7856705450091855","0.6883108367522558","0.8369210697977821","0.6932515337423313","0.8984285714285715","0.9055400557991231","0.26810140694890705","0.9248303934871099","0.869079939668175"
"revived-sweep-48","rl3tm5la","2025-01-28T23:43:35.000Z","133","finished","3.414698440476796","0.8","192","0.0004161558096541722","0.00005606111228496152","0.7236666666666667","0.7753996206989976","0.8710346867640814","0.9334637964774951","0.5044308111792775","0.7847142857142857","0.8276729559748428","0.46083865421158926","0.982089552238806","0.5653092006033182"
"ruby-sweep-47","rl3tm5la","2025-01-28T23:41:17.000Z","287","finished","7.829403890669704","0.4","128","0.00005800675642892053","0.00006587651870385544","0.7803333333333333","0.7774400540357987","0.5001541003584862","0.7508153946510111","0.8111792774369462","0.835","0.8339324227174695","0.3697962409683636","0.7869742198100407","0.8883861236802413"
"volcanic-sweep-46","rl3tm5la","2025-01-28T23:36:22.000Z","284","finished","5.778493571833997","0.5","256","0.0000343971763881586","0.00017844554692106055","0.7823333333333333","0.7719175689835837","0.4938238511482875","0.720808871493803","0.8466257668711656","0.8337142857142857","0.8294755347201875","0.3782073152916772","0.7682496607869742","0.9064856711915535"
"polished-sweep-45","rl3tm5la","2025-01-28T23:31:29.000Z","252","finished","3.634608160793146","0.8","320","0.00006075527557513694","0.00002469429938166254","0.7783333333333333","0.7761696398519017","0.5119294921557108","0.7521200260926288","0.8057259713701431","0.8564285714285714","0.8566947098246115","0.33604041167667936","0.8151967435549525","0.902262443438914"
"legendary-sweep-44","rl3tm5la","2025-01-28T23:27:11.000Z","163","finished","8.022444626857645","0.5","256","0.000419528391399095","0.000021269161983541603","0.7126666666666667","0.6297250859106529","1.2789069215456645","0.4781474233529028","0.9577368779822768","0.7232857142857143","0.64360625574977","1.0143753375325884","0.4746268656716418","0.9996983408748115"
"classic-sweep-43","rl3tm5la","2025-01-28T23:24:23.000Z","774","finished","4.263325100577374","0.6","128","0.000011693451224834123","0.0007348162499011273","0.7686666666666667","0.7613480055020633","0.498882216711839","0.7221135029354208","0.8173142467620995","0.8077142857142857","0.8033888401986562","0.41808134956019266","0.746268656716418","0.8760180995475113"
"good-sweep-42","rl3tm5la","2025-01-28T23:11:22.000Z","142","finished","4.356357615830872","0.5","192","0.00028214097676130433","0.00001863909454505083","0.7813333333333333","0.7761092150170649","0.558143233259519","0.7416829745596869","0.8227675528289026","0.8885714285714286","0.8861313868613139","0.2669152787753514","0.8236092265943012","0.9607843137254902"
"vague-sweep-41","rl3tm5la","2025-01-28T23:08:54.000Z","327","finished","3.5126615032945847","0.8","192","0.00005749004307344141","0.0005214423929550471","0.7753333333333333","0.7719891745602165","0.49359502146641415","0.7442922374429224","0.8077709611451943","0.8282857142857143","0.8272492095429721","0.37257944473198484","0.7810040705563094","0.8808446455505279"
"lemon-sweep-40","rl3tm5la","2025-01-28T23:03:18.000Z","190","finished","3.532441895245303","0.8","192","0.000154667409561393","0.0000429865652934882","0.7756666666666666","0.7865524896923565","0.5742839425802231","0.8088714938030006","0.7409679618268575","0.8907142857142857","0.8967471993521393","0.2915210707911423","0.9014925373134328","0.8787330316742081"
"rose-sweep-39","rl3tm5la","2025-01-28T23:00:02.000Z","225","finished","8.877897954059403","0.8","192","0.00014495443765829262","0.0007891368856896834","0.7736666666666666","0.7834130781499202","0.5656703760226568","0.8010437051532941","0.7450579413769598","0.8821428571428571","0.8886789906895156","0.29990745335817337","0.8936227951153324","0.8693815987933635"
"colorful-sweep-38","rl3tm5la","2025-01-28T22:56:09.000Z","663","finished","6.42614514293195","0.5","256","0.000012442156824474248","0.000011858522395206076","0.775","0.765543591524835","0.4932502458492915","0.7188519243313763","0.8336741649625086","0.8164285714285714","0.813416581966023","0.4034706141267504","0.7601085481682497","0.8790346907993967"
"peachy-sweep-37","rl3tm5la","2025-01-28T22:44:57.000Z","191","finished","6.117412457227328","0.8","192","0.000119583660730308","0.00046952598604011305","0.7753333333333333","0.7824402840542285","0.5270530333121618","0.7906066536203522","0.7593728698023177","0.8674285714285714","0.8735005452562704","0.3209415078163147","0.8694708276797829","0.865158371040724"
"rare-sweep-36","rl3tm5la","2025-01-28T22:41:38.000Z","161","finished","5.274963845070096","0.6","192","0.0001905354026603995","0.0005283520314996703","0.7793333333333333","0.7731322823851954","0.5046533569693565","0.735812133072407","0.8248125426039536","0.8512857142857143","0.8480957245002189","0.3295198210648128","0.7886024423337856","0.9209653092006033"
"twilight-sweep-35","rl3tm5la","2025-01-28T22:38:52.000Z","1404","finished","4.874453339626524","0.5","128","0.00000596901254905931","0.00005065989489706559","0.776","0.7674740484429066","0.4976571624477704","0.7234181343770385","0.830947511929107","0.8095714285714286","0.8050884632256178","0.41509356988327845","0.7470827679782903","0.8790346907993967"
"pious-sweep-34","rl3tm5la","2025-01-28T22:15:20.000Z","741","finished","3.94965566875506","0.5","192","0.000012244819988217172","0.0006378391142624787","0.7803333333333333","0.7751620607301263","0.48847273737192154","0.741030658838878","0.8214042263122018","0.8284285714285714","0.8263195950831526","0.3746899536677769","0.7753052917232022","0.8874811463046757"
"different-sweep-33","rl3tm5la","2025-01-28T22:02:53.000Z","153","finished","4.819808028110488","0.5","256","0.0002879031597797805","0.000022014076636251666","0.764","0.7833537331701347","0.6365046625336012","0.8349641226353555","0.6898432174505794","0.8841428571428571","0.893331579639616","0.3013097457587719","0.92157394843962","0.8425339366515837"
"quiet-sweep-32","rl3tm5la","2025-01-28T22:00:14.000Z","1440","finished","8.779656284509265","0.8","128","0.000007448060033144644","0.0006744491316487074","0.7766666666666666","0.7691247415575465","0.4940439835190773","0.7279843444227005","0.8275391956373551","0.8104285714285714","0.8055677655677655","0.40952576271125246","0.7459972862957938","0.882051282051282"
"sparkling-sweep-31","rl3tm5la","2025-01-28T21:36:09.000Z","210","finished","5.870926318307011","0.6","320","0.00009115815975922824","0.00030254963088103664","0.7716666666666666","0.7646856750257643","0.5203383217255274","0.726027397260274","0.8193592365371506","0.8622857142857143","0.8588992974238876","0.3197094665041992","0.7962008141112619","0.9357466063348416"
"different-sweep-30","rl3tm5la","2025-01-28T21:32:32.000Z","352","finished","8.404669709051623","0.5","256","0.000029514859530656613","0.0006003502209163409","0.779","0.7717728055077453","0.49359000474214554","0.731245923026745","0.8289025221540559","0.83","0.8274862278921427","0.3852131792477199","0.7744911804613297","0.8917043740573153"
"azure-sweep-29","rl3tm5la","2025-01-28T21:26:31.000Z","981","finished","3.485219918424982","0.8","256","0.000008745914051393294","0.0004976537364932784","0.776","0.7656903765690377","0.49581045905749005","0.7162426614481409","0.8384458077709611","0.8157142857142857","0.8128807658833769","0.4089427632944925","0.7603799185888738","0.8772247360482655"
"desert-sweep-28","rl3tm5la","2025-01-28T21:10:04.000Z","384","finished","8.688390623320137","0.5","320","0.000025378186929495496","0.00006621102491222612","0.77","0.760914760914761","0.49714968353509903","0.7162426614481409","0.8261758691206544","0.8244285714285714","0.8220645721731576","0.38559180178812574","0.7704206241519674","0.8844645550527903"
"ethereal-sweep-27","rl3tm5la","2025-01-28T21:03:31.000Z","175","finished","8.105851573941681","0.8","192","0.0002988928857945049","0.00017277908906530797","0.7806666666666666","0.7797858099062919","0.5633231922984123","0.7599478147423353","0.8023176550783913","0.8991428571428571","0.8995732574679943","0.26203143915959765","0.8580732700135685","0.9447963800904977"
"silver-sweep-26","rl3tm5la","2025-01-28T21:00:30.000Z","809","finished","7.889143743238901","0.4","128","0.000011891445923173953","0.00013512606558289085","0.7793333333333333","0.7725085910652921","0.4973706503709157","0.7332028701891715","0.8275391956373551","0.8141428571428572","0.8105983403697773","0.40147434920072556","0.755495251017639","0.8793363499245852"
"dark-sweep-25","rl3tm5la","2025-01-28T20:46:53.000Z","166","finished","4.367192119942514","0.4","256","0.0002175332019403456","0.00018618575132325508","0.7763333333333333","0.7790582811985513","0.5485695997873942","0.771689497716895","0.7811860940695297","0.877","0.8796981975688137","0.30810012349060606","0.8542740841248304","0.902262443438914"
"woven-sweep-24","rl3tm5la","2025-01-28T20:43:59.000Z","335","finished","3.773469748153447","0.8","256","0.00003518071453165158","0.000030440494077443932","0.7836666666666666","0.7726795096322242","0.4927648852268855","0.7195042400521853","0.8507157464212679","0.8337142857142857","0.8274021352313167","0.3774636260100773","0.757123473541384","0.9188536953242835"
"vocal-sweep-23","rl3tm5la","2025-01-28T20:38:16.000Z","229","finished","3.791224392315761","0.8","128","0.00017184985494153628","0.00008801044773839728","0.775","0.7802018886356236","0.5205716192722321","0.781474233529028","0.7682344921608726","0.8568571428571429","0.8584345860412546","0.3256567365356854","0.8244233378561737","0.8929110105580694"
"fast-sweep-22","rl3tm5la","2025-01-28T20:34:18.000Z","267","finished","5.265749111588322","0.5","320","0.0000624597135246716","0.00014678120072046248","0.7733333333333333","0.7699594046008119","0.5137196456392606","0.7423352902804957","0.8057259713701431","0.8577142857142858","0.8580387685290763","0.3317268065043858","0.8168249660786974","0.9031674208144796"
"faithful-sweep-21","rl3tm5la","2025-01-28T20:29:42.000Z","166","finished","8.092150848432972","0.6","256","0.0003294872378203394","0.00003233400863531781","0.7723333333333333","0.779463997416855","0.5938749238848686","0.7873450750163079","0.7566462167689162","0.8912857142857142","0.8947295614884493","0.2746002839079925","0.8776119402985074","0.9064856711915535"
"amber-sweep-20","rl3tm5la","2025-01-28T20:26:49.000Z","1132","finished","4.769619804331667","0.8","128","0.000010021188142227786","0.0001729819779325641","0.7783333333333333","0.7717130106419499","0.49341945846875507","0.7332028701891715","0.825494205862304","0.8115714285714286","0.8079219455366244","0.40770457684993744","0.7527815468113975","0.8769230769230769"
"sandy-sweep-19","rl3tm5la","2025-01-28T20:07:49.000Z","1162","finished","5.010021425540934","0.8","128","0.00000969244680784559","0.0000171900365162526","0.779","0.7717728055077453","0.4928973043958346","0.731245923026745","0.8289025221540559","0.8172857142857143","0.8122155336954926","0.4007263428398541","0.7506105834464043","0.8914027149321267"
"true-sweep-18","rl3tm5la","2025-01-28T19:48:21.000Z","163","finished","6.400919209498875","0.8","128","0.00026094417195368733","0.000015793667541009255","0.775","0.7588424437299035","0.535850336154302","0.6927592954990215","0.8609406952965235","0.8421428571428572","0.827962011521096","0.34849253935473307","0.7215739484396201","0.9761689291101056"
"young-sweep-17","rl3tm5la","2025-01-28T19:45:28.000Z","173","finished","3.429719766015515","0.6","320","0.0001872893297486581","0.00009889515254352968","0.7666666666666667","0.7456395348837209","0.5655355254809061","0.6692759295499021","0.8684389911383776","0.8485714285714285","0.8361162646876933","0.3349052848560469","0.7337856173677069","0.9761689291101056"
"avid-sweep-16","rl3tm5la","2025-01-28T19:42:29.000Z","220","finished","3.1108145877388007","0.6","256","0.00007618775762344421","0.0002559341424630072","0.7816666666666666","0.7795355099293168","0.515891561905543","0.7553816046966731","0.809134287661895","0.8628571428571429","0.8629354654483152","0.3271042917455946","0.8200814111261873","0.9104072398190045"
"generous-sweep-15","rl3tm5la","2025-01-28T19:38:39.000Z","418","finished","7.691963012144083","0.4","128","0.00002823732807785934","0.000014197133269097372","0.7796666666666666","0.7744796997611737","0.4994613751769066","0.7403783431180692","0.8207225630538514","0.82","0.8174971031286211","0.39313257592064993","0.7658073270013569","0.8802413273001508"
"fearless-sweep-14","rl3tm5la","2025-01-28T19:31:33.000Z","921","finished","3.363353994306266","0.6","128","0.00001036793292289874","0.00007725609626524165","0.7593333333333333","0.7503457814661134","0.5059931750098864","0.7077625570776256","0.8132242672119973","0.7987142857142857","0.7943966146213337","0.4407075473240444","0.7386702849389416","0.8654600301659126"
"wild-sweep-13","rl3tm5la","2025-01-28T19:16:06.000Z","1213","finished","6.417209390106199","0.8","256","0.000006147383467400512","0.0005950155404868562","0.7756666666666666","0.7659130434782608","0.4950018549958865","0.7181996086105675","0.8357191547375596","0.8222857142857143","0.8192385934321418","0.3960207338844027","0.7649932157394844","0.885972850678733"
"divine-sweep-12","rl3tm5la","2025-01-28T18:55:45.000Z","960","finished","5.9241955785615374","0.5","256","0.00000682674686476815","0.0005759179545387245","0.775","0.7650539505743126","0.4937034969528516","0.7168949771689498","0.8357191547375596","0.82","0.8172323759791122","0.4000263512134552","0.7644504748982361","0.8817496229260935"
"worldly-sweep-11","rl3tm5la","2025-01-28T18:39:37.000Z","157","finished","6.793039523590098","0.5","320","0.0003550479121752987","0.0007315048069149399","0.5096666666666667","0.6701054047992824","1.0590564558903377","0.974559686888454","0.023858214042263123","0.5397142857142857","0.6955782312925171","0.6641488139118467","0.9989145183175034","0.029260935143288085"
"sleek-sweep-10","rl3tm5la","2025-01-28T18:36:52.000Z","381","finished","8.026046048711917","0.8","128","0.00004873162268634254","0.00022269512418277671","0.781","0.7776649746192893","0.49626217285792035","0.7495107632093934","0.8139059304703476","0.8298571428571428","0.8273162244454111","0.375481835433415","0.7742198100407056","0.8917043740573153"
"splendid-sweep-9","rl3tm5la","2025-01-28T18:30:25.000Z","169","finished","5.9373171247847765","0.6","128","0.00020413920200515793","0.00006782256059711207","0.7836666666666666","0.7881162259222984","0.5377961446841558","0.7873450750163079","0.7798227675528289","0.8778571428571429","0.8801681850035038","0.29040884918400217","0.8521031207598372","0.9064856711915535"
"serene-sweep-8","rl3tm5la","2025-01-28T18:27:28.000Z","136","finished","8.704646800155224","0.4","128","0.00028532681624889066","0.000048433511099313915","0.784","0.771347918136909","0.5265038510163625","0.7129810828440966","0.858214042263122","0.868","0.8607594936708861","0.30580809712409973","0.775033921302578","0.971342383107089"
"helpful-sweep-7","rl3tm5la","2025-01-28T18:25:04.000Z","161","finished","6.9323940357493745","0.8","128","0.00019237273162546828","0.000694704429192322","0.7596666666666667","0.7904678872420808","0.6165335526069006","0.8871493803000652","0.6264485344239945","0.836","0.8556338028169014","0.37978679899658474","0.923202170963365","0.7390648567119156"
"zesty-sweep-6","rl3tm5la","2025-01-28T18:22:18.000Z","164","finished","4.78769922145205","0.5","320","0.00023244698628372863","0.0000982969863788167","0.7373333333333333","0.782560706401766","0.7915594726800919","0.9249836921069797","0.5412406271301977","0.8007142857142857","0.8384107494497857","0.4466482400894165","0.982089552238806","0.5990950226244344"
"worldly-sweep-5","rl3tm5la","2025-01-28T18:17:42.000Z","575","finished","7.806763320150211","0.4","256","0.000010781410439574875","0.00010499527602441367","0.765","0.7470398277717977","0.5092934966087341","0.6790606653620352","0.8548057259713702","0.7855714285714286","0.7770019313623533","0.4703293102128165","0.7096336499321574","0.8699849170437406"
"desert-sweep-4","rl3tm5la","2025-01-28T18:07:59.000Z","868","finished","5.458381184980166","0.6","256","0.000005212797111434647","0.00004785565834979601","0.7493333333333333","0.7318116975748931","0.5348422850171725","0.6692759295499021","0.8329925017041582","0.7672857142857142","0.7566113850291349","0.5159325163279261","0.6871099050203527","0.8564102564102564"
"feasible-sweep-3","rl3tm5la","2025-01-28T17:53:22.000Z","238","finished","3.5579994957878","0.5","320","0.000104030694672723","0.000028107998764792527","0.7716666666666666","0.7638745260255084","0.499397411942482","0.7227658186562296","0.8227675528289026","0.8304285714285714","0.8289871776401095","0.37657150626182556","0.7807327001356852","0.8856711915535445"
"fancy-sweep-2","rl3tm5la","2025-01-28T17:39:51.000Z","181","finished","8.876065987286095","0.8","320","0.00046509154697826167","0.00012498790320847832","0.7833333333333333","0.78231748158071","0.5793032000462214","0.7619047619047619","0.8057259713701431","0.8838571428571429","0.8840062776430304","0.2745655546230929","0.8407055630936228","0.9318250377073907"
"rural-sweep-2","rl3tm5la","2025-01-28T17:36:41.000Z","150","finished","3.931095918340821","0.4","192","0.0002845590382509143","0.0008733522475864001","0.7786666666666666","0.7758271438217421","0.5189114461342493","0.7495107632093934","0.809134287661895","0.8657142857142858","0.8653295128939829","0.3162233041865485","0.819538670284939","0.9170437405731523"
"robust-sweep-85","y0a18l3k","2025-01-28T16:44:57.000Z","908","finished","4.131767142871842","0.6","128","0.000009446400154998718","0.0007100817202582977","0.7766666666666666","0.7765176784523016","0.5061526472369829","0.7592954990215264","0.7948193592365371","0.8187142857142857","0.8200765631646108","0.39799983160836355","0.7848032564450474","0.8564102564102564"
"fast-sweep-84","y0a18l3k","2025-01-28T16:29:43.000Z","472","finished","8.491445372518774","0.5","128","0.00001888123180637094","0.0001905715191771437","0.781","0.7779655288948969","0.5019970263044039","0.7508153946510111","0.8125426039536469","0.8251428571428572","0.8245915735167669","0.38434785710913794","0.7807327001356852","0.8745098039215686"
"amber-sweep-83","y0a18l3k","2025-01-28T16:21:40.000Z","2342","finished","6.091261083858667","0.5","256","0.0000023014765384120546","0.00025467385005157207","0.7756666666666666","0.766562608394034","0.49412373701731366","0.720808871493803","0.8329925017041582","0.8214285714285714","0.8191027496382055","0.3979318216443062","0.76797829036635","0.8808446455505279"
"confused-sweep-82","y0a18l3k","2025-01-28T15:42:28.000Z","105","finished","3.063544932100786","0.5","128","0.0006842421417721956","0.000032380919096319104","0.6413333333333333","0.4646766169154229","2.079715540011724","0.30463144161774297","0.9931833674164963","0.606","0.4019947961838682","2.0418717903750285","0.2515603799185889","1"
"lyric-sweep-81","y0a18l3k","2025-01-28T15:40:35.000Z","69","finished","4.0924467191284855","0.8","192","0.0020640006182564997","0.000018106450190032892","0.489","0","13.37556529045105","0","1","0.47385714285714287","0.0010848928668294006","13.441536801201957","0.000542740841248304","1"
"usual-sweep-80","y0a18l3k","2025-01-28T15:39:16.000Z","1467","finished","5.0714462878156485","0.4","192","0.00000488885865716777","0.00002285717677426414","0.777","0.7725263515810948","0.48810699085394543","0.741030658838878","0.814587593728698","0.828","0.8270114942528736","0.37718529467071804","0.7810040705563094","0.8802413273001508"
"fast-sweep-79","y0a18l3k","2025-01-28T15:14:42.000Z","65","finished","6.534983912191006","0.6","128","0.0029858096811702607","0.0003930016394965005","0.7613333333333333","0.7453769559032717","0.5869359945257505","0.6836268754076973","0.8425357873210634","0.8648571428571429","0.8548189073050951","0.3055513543742044","0.7557666214382632","0.9861236802413273"
"proud-sweep-78","y0a18l3k","2025-01-28T15:13:28.000Z","119","finished","8.381670857712347","0.4","320","0.00013066179257705598","0.00008978644038095315","0.511","0.6763732627399074","2.8480411171913147","1","0","0.5264285714285715","0.6897519887693028","2.560680772577013","1","0"
"pleasant-sweep-77","y0a18l3k","2025-01-28T15:11:24.000Z","405","finished","6.231222826000215","0.5","320","0.000016909536864752615","0.00008504947312550987","0.7556666666666667","0.722243273967412","0.5224322925011317","0.6216568819308546","0.8957055214723927","0.8054285714285714","0.7837408701174976","0.40968708800418036","0.669742198100407","0.9562594268476622"
