_step,Train F1,Train Loss,Test Sensitivity,Test Specificity,Train Sensitivity,Test F1,Train Accuracy,_runtime,_timestamp,Test Loss,Test Accuracy,Train Specificity
933,0.8336842105263158,0.40233930945396423,0.7766990291262136,0.7938144329896907,0.8048780487804879,0.7881773399014779,0.8297413793103449,368.8873724937439,1751664267.4034054,0.5129940509796143,0.785,0.8577981651376146
934,0.8283261802575107,0.4072271138429642,0.7184466019417476,0.8350515463917526,0.7845528455284553,0.7668393782383419,0.8275862068965517,369.26934266090393,1751664267.7853756,0.5118513107299805,0.775,0.8761467889908257
935,0.8141592920353983,0.4208822548389435,0.6601941747572816,0.865979381443299,0.7479674796747967,0.7391304347826086,0.8189655172413793,369.5742390155792,1751664268.090272,0.5143892168998718,0.76,0.8990825688073395
936,0.8175824175824176,0.41922999918460846,0.6601941747572816,0.865979381443299,0.7560975609756098,0.7391304347826086,0.8211206896551724,369.8694317340851,1751664268.3854647,0.5128775835037231,0.76,0.8944954128440367
937,0.8283261802575107,0.4049278497695923,0.7281553398058253,0.8350515463917526,0.7845528455284553,0.7731958762886598,0.8275862068965517,370.241827249527,1751664268.7578602,0.5112806558609009,0.78,0.8761467889908257
938,0.8372093023255814,0.40692129731178284,0.7766990291262136,0.7938144329896907,0.8048780487804879,0.7881773399014779,0.834051724137931,370.62038922309875,1751664269.1364222,0.5122169256210327,0.785,0.8669724770642202
939,0.8326359832635983,0.40619969367980957,0.7961165048543689,0.7835051546391752,0.8089430894308943,0.7961165048543689,0.8275862068965517,370.9988932609558,1751664269.5149262,0.5135800838470459,0.79,0.8486238532110092
940,0.8285714285714286,0.4111799895763397,0.8155339805825242,0.7525773195876289,0.8252032520325203,0.7962085308056872,0.8189655172413793,371.3777618408203,1751664269.8937948,0.5210235714912415,0.785,0.8119266055045872
941,0.8329896907216495,0.4038102924823761,0.8155339805825242,0.7628865979381443,0.8211382113821138,0.8,0.8254310344827587,371.7631459236145,1751664270.2791789,0.5187650322914124,0.79,0.8302752293577982
942,0.8343815513626834,0.40887942910194397,0.8058252427184466,0.7835051546391752,0.8089430894308943,0.8019323671497585,0.8297413793103449,372.1440658569336,1751664270.6600988,0.5143455862998962,0.795,0.8532110091743119
943,0.8290598290598291,0.40581366419792175,0.7572815533980582,0.8247422680412371,0.7886178861788617,0.7878787878787878,0.8275862068965517,372.5235843658447,1751664271.0396173,0.5117555856704712,0.79,0.8715596330275229
944,0.8268398268398268,0.41302329301834106,0.6990291262135923,0.8556701030927835,0.7764227642276422,0.7619047619047619,0.8275862068965517,372.91016960144043,1751664271.4262025,0.5117247700691223,0.775,0.8853211009174312
945,0.8250539956803455,0.4082847088575363,0.6990291262135923,0.845360824742268,0.7764227642276422,0.7578947368421053,0.8254310344827587,373.2978615760803,1751664271.8138945,0.5111705660820007,0.77,0.8807339449541285
946,0.8375,0.40514644980430603,0.8155339805825242,0.7835051546391752,0.8170731707317073,0.8076923076923077,0.8318965517241379,373.6808907985687,1751664272.1969237,0.512736976146698,0.8,0.8486238532110092
947,0.8336842105263158,0.4031512439250946,0.7766990291262136,0.7835051546391752,0.8048780487804879,0.7843137254901961,0.8297413793103449,374.3321511745453,1751664272.848184,0.5117208361625671,0.78,0.8577981651376146
948,0.8340425531914893,0.4094958156347275,0.7572815533980582,0.8247422680412371,0.7967479674796748,0.7878787878787878,0.8318965517241379,374.7044584751129,1751664273.2204914,0.5111445784568787,0.79,0.8715596330275229
949,0.8361344537815126,0.4062889665365219,0.7766990291262136,0.7938144329896907,0.8089430894308943,0.7881773399014779,0.8318965517241379,375.07458686828613,1751664273.5906198,0.5123571157455444,0.785,0.8577981651376146
950,0.8343815513626834,0.39931245148181915,0.7961165048543689,0.7835051546391752,0.8089430894308943,0.7961165048543689,0.8297413793103449,375.44511127471924,1751664273.9611442,0.5132269263267517,0.79,0.8532110091743119
951,0.8389830508474576,0.40269818902015686,0.7572815533980582,0.8041237113402062,0.8048780487804879,0.78,0.8362068965517241,375.8168058395386,1751664274.3328388,0.5119275450706482,0.78,0.8715596330275229
952,0.8193832599118943,0.41381776332855225,0.6601941747572816,0.865979381443299,0.7560975609756098,0.7391304347826086,0.8232758620689655,376.1904296875,1751664274.7064626,0.5135287642478943,0.76,0.8990825688073395
953,0.8149779735682819,0.41724246740341187,0.6601941747572816,0.865979381443299,0.7520325203252033,0.7391304347826086,0.8189655172413793,376.56337332725525,1751664275.0794063,0.5132091045379639,0.76,0.8944954128440367
954,0.8175824175824176,0.4157351404428482,0.6601941747572816,0.8556701030927835,0.7560975609756098,0.7351351351351352,0.8211206896551724,376.8990066051483,1751664275.4150395,0.5122937560081482,0.755,0.8944954128440367
955,0.8407643312101911,0.40661361813545227,0.7572815533980582,0.8350515463917526,0.8048780487804879,0.7918781725888325,0.8383620689655172,377.27096796035767,1751664275.787001,0.5106545090675354,0.795,0.8761467889908257
956,0.8347107438016529,0.40396033227443695,0.8155339805825242,0.7731958762886598,0.8211382113821138,0.8038277511961722,0.8275862068965517,377.6383640766144,1751664276.154397,0.5167377591133118,0.795,0.8348623853211009
957,0.8309572301425662,0.4061403423547745,0.8155339805825242,0.7628865979381443,0.8292682926829268,0.8,0.8211206896551724,378.01344561576843,1751664276.5294785,0.5204542279243469,0.79,0.8119266055045872
958,0.8309572301425662,0.40951885282993317,0.8155339805825242,0.7525773195876289,0.8292682926829268,0.7962085308056872,0.8211206896551724,378.38959860801697,1751664276.9056315,0.5212439894676208,0.785,0.8119266055045872
959,0.8333333333333334,0.40428200364112854,0.8058252427184466,0.7835051546391752,0.8130081300813008,0.8019323671497585,0.8275862068965517,378.76663088798523,1751664277.2826638,0.5133750438690186,0.795,0.8440366972477065
960,0.8318965517241379,0.40983209013938904,0.6990291262135923,0.845360824742268,0.7845528455284553,0.7578947368421053,0.8318965517241379,379.14031195640564,1751664277.656345,0.5110737085342407,0.77,0.8853211009174312
961,0.8175824175824176,0.41460704803466797,0.6601941747572816,0.865979381443299,0.7560975609756098,0.7391304347826086,0.8211206896551724,379.5170843601227,1751664278.0331173,0.5126796960830688,0.76,0.8944954128440367
962,0.8167770419426048,0.41286320984363556,0.6601941747572816,0.865979381443299,0.7520325203252033,0.7391304347826086,0.8211206896551724,379.89114117622375,1751664278.407174,0.5128333568572998,0.76,0.8990825688073395
963,0.8301075268817204,0.4035831093788147,0.7087378640776699,0.845360824742268,0.7845528455284553,0.7643979057591623,0.8297413793103449,380.2649657726288,1751664278.7809987,0.5103989243507385,0.775,0.8807339449541285
964,0.8389830508474576,0.4032934755086899,0.7766990291262136,0.8144329896907216,0.8048780487804879,0.7960199004975125,0.8362068965517241,380.6391441822052,1751664279.155177,0.5108847618103027,0.795,0.8715596330275229
965,0.8333333333333334,0.40484239161014557,0.8058252427184466,0.7835051546391752,0.8130081300813008,0.8019323671497585,0.8275862068965517,381.0110619068146,1751664279.5270948,0.5129042267799377,0.795,0.8440366972477065
966,0.8340248962655602,0.40299445390701294,0.8155339805825242,0.7835051546391752,0.8170731707317073,0.8076923076923077,0.8275862068965517,381.3841202259064,1751664279.9001532,0.5145040154457092,0.8,0.8394495412844036
967,0.8378947368421052,0.401938259601593,0.7766990291262136,0.7938144329896907,0.8089430894308943,0.7881773399014779,0.834051724137931,381.7521724700928,1751664280.2682054,0.5121248364448547,0.785,0.8623853211009175
968,0.8308351177730193,0.40360304713249207,0.7378640776699029,0.845360824742268,0.7886178861788617,0.7835051546391752,0.8297413793103449,382.1229455471039,1751664280.6389785,0.5111550688743591,0.79,0.8761467889908257
969,0.7962962962962963,0.4281490594148636,0.6310679611650486,0.8762886597938144,0.6991869918699187,0.7222222222222222,0.8103448275862069,382.49705815315247,1751664281.013091,0.5234235525131226,0.75,0.9357798165137615
970,0.8108108108108109,0.4191408008337021,0.6407766990291263,0.8762886597938144,0.7317073170731707,0.7292817679558011,0.8189655172413793,382.82944345474243,1751664281.3454764,0.5177504420280457,0.755,0.9174311926605505
971,0.8169642857142857,0.4179888814687729,0.6601941747572816,0.865979381443299,0.7439024390243902,0.7391304347826086,0.8232758620689655,383.200391292572,1751664281.7164242,0.5144826173782349,0.76,0.9128440366972477
972,0.8389830508474576,0.4013676196336746,0.7669902912621359,0.8144329896907216,0.8048780487804879,0.79,0.8362068965517241,383.57365107536316,1751664282.089684,0.5103687047958374,0.79,0.8715596330275229
973,0.8333333333333334,0.40488646924495697,0.8155339805825242,0.7835051546391752,0.8130081300813008,0.8076923076923077,0.8275862068965517,383.9491431713104,1751664282.465176,0.512876570224762,0.8,0.8440366972477065
974,0.8329896907216495,0.4031784385442734,0.8155339805825242,0.7731958762886598,0.8211382113821138,0.8038277511961722,0.8254310344827587,384.32349395751953,1751664282.839527,0.5163835287094116,0.795,0.8302752293577982
975,0.8343558282208589,0.39667002856731415,0.8155339805825242,0.7731958762886598,0.8292682926829268,0.8038277511961722,0.8254310344827587,384.70510149002075,1751664283.2211344,0.517846941947937,0.795,0.8211009174311926
976,0.8350730688935282,0.39850006997585297,0.8058252427184466,0.7835051546391752,0.8130081300813008,0.8019323671497585,0.8297413793103449,385.0837752819061,1751664283.5998082,0.5122719407081604,0.795,0.8486238532110092
977,0.8389830508474576,0.4044998288154602,0.7766990291262136,0.8144329896907216,0.8048780487804879,0.7960199004975125,0.8362068965517241,385.4612708091736,1751664283.9773037,0.5105949640274048,0.795,0.8715596330275229
978,0.8389830508474576,0.4018848240375519,0.7572815533980582,0.8144329896907216,0.8048780487804879,0.7839195979899497,0.8362068965517241,385.835813999176,1751664284.351847,0.5106215476989746,0.785,0.8715596330275229
979,0.8389830508474576,0.39991486072540283,0.7766990291262136,0.7938144329896907,0.8048780487804879,0.7881773399014779,0.8362068965517241,386.21424198150635,1751664284.730275,0.5113230347633362,0.785,0.8715596330275229
980,0.8329896907216495,0.3971988707780838,0.8155339805825242,0.7731958762886598,0.8211382113821138,0.8038277511961722,0.8254310344827587,386.59071111679077,1751664285.106744,0.5166401267051697,0.795,0.8302752293577982
981,0.8340248962655602,0.4015972763299942,0.8155339805825242,0.7835051546391752,0.8170731707317073,0.8076923076923077,0.8275862068965517,386.9672267436981,1751664285.4832597,0.51408851146698,0.8,0.8394495412844036
982,0.8389830508474576,0.4021153301000595,0.7766990291262136,0.8144329896907216,0.8048780487804879,0.7960199004975125,0.8362068965517241,387.34347558021545,1751664285.8595085,0.5109260678291321,0.795,0.8715596330275229
983,0.8318965517241379,0.4023216962814331,0.6990291262135923,0.845360824742268,0.7845528455284553,0.7578947368421053,0.8318965517241379,387.72151350975037,1751664286.2375464,0.5108959078788757,0.77,0.8853211009174312
984,0.8389830508474576,0.4001588225364685,0.7572815533980582,0.8350515463917526,0.8048780487804879,0.7918781725888325,0.8362068965517241,388.09119963645935,1751664286.6072326,0.5107508301734924,0.795,0.8715596330275229
985,0.8389830508474576,0.39932115375995636,0.7766990291262136,0.8144329896907216,0.8048780487804879,0.7960199004975125,0.8362068965517241,388.4607026576996,1751664286.9767356,0.5110325813293457,0.795,0.8715596330275229
986,0.8372093023255814,0.39577095210552216,0.7864077669902912,0.7938144329896907,0.8048780487804879,0.7941176470588235,0.834051724137931,388.8312518596649,1751664287.3472848,0.5117807984352112,0.79,0.8669724770642202
987,0.8364389233954451,0.40323594212532043,0.8155339805825242,0.7835051546391752,0.8211382113821138,0.8076923076923077,0.8297413793103449,389.19904375076294,1751664287.7150767,0.5148547887802124,0.8,0.8394495412844036
988,0.8350730688935282,0.40193793177604675,0.8155339805825242,0.7835051546391752,0.8130081300813008,0.8076923076923077,0.8297413793103449,389.56732153892517,1751664288.0833545,0.5131950378417969,0.8,0.8486238532110092
989,0.835820895522388,0.4049379229545593,0.7572815533980582,0.845360824742268,0.7967479674796748,0.7959183673469388,0.834051724137931,389.93534660339355,1751664288.4513795,0.5104275345802307,0.8,0.8761467889908257
990,0.8286334056399133,0.4060037285089493,0.6990291262135923,0.845360824742268,0.7764227642276422,0.7578947368421053,0.8297413793103449,390.3048605918884,1751664288.8208935,0.5110417604446411,0.77,0.8899082568807339
991,0.8187919463087249,0.41476869583129883,0.6601941747572816,0.8762886597938144,0.7439024390243902,0.7431693989071039,0.8254310344827587,390.68023324012756,1751664289.1962662,0.514945924282074,0.765,0.9174311926605505
992,0.8333333333333334,0.4016735404729843,0.7184466019417476,0.845360824742268,0.7926829268292683,0.7708333333333334,0.8318965517241379,391.0498652458191,1751664289.5658982,0.5100985169410706,0.78,0.8761467889908257
993,0.8350730688935282,0.4009741246700287,0.8155339805825242,0.7835051546391752,0.8130081300813008,0.8076923076923077,0.8297413793103449,391.415461063385,1751664289.931494,0.5130472183227539,0.8,0.8486238532110092
994,0.8333333333333334,0.39990954101085663,0.8155339805825242,0.7422680412371134,0.8333333333333334,0.7924528301886793,0.8232758620689655,391.7842035293579,1751664290.3002365,0.5208467245101929,0.78,0.8119266055045872
995,0.8289738430583501,0.4045562297105789,0.8155339805825242,0.711340206185567,0.8373983739837398,0.7813953488372093,0.8168103448275862,392.15035128593445,1751664290.6663842,0.5251255631446838,0.765,0.7935779816513762
996,0.8326530612244898,0.40096867084503174,0.8155339805825242,0.7628865979381443,0.8292682926829268,0.8,0.8232758620689655,392.5152816772461,1751664291.0313146,0.5200706720352173,0.79,0.8165137614678899
997,0.8403361344537815,0.400367870926857,0.7961165048543689,0.7938144329896907,0.8130081300813008,0.8,0.8362068965517241,392.88117384910583,1751664291.3972068,0.512254536151886,0.795,0.8623853211009175
998,0.8333333333333334,0.4015450179576874,0.7572815533980582,0.845360824742268,0.7926829268292683,0.7959183673469388,0.8318965517241379,393.25218653678894,1751664291.7682195,0.5100922584533691,0.8,0.8761467889908257
999,0.8167770419426048,0.4070958346128464,0.6796116504854369,0.8556701030927835,0.7520325203252033,0.7486631016042781,0.8211206896551724,393.6195743083954,1751664292.1356072,0.5113793015480042,0.765,0.8990825688073395
1000,0.8318965517241379,0.4061264246702194,0.7184466019417476,0.845360824742268,0.7845528455284553,0.7708333333333334,0.8318965517241379,393.91421270370483,1751664292.4302456,0.5099358558654785,0.78,0.8853211009174312
1001,0.8414376321353065,0.3988349437713623,0.7766990291262136,0.7938144329896907,0.8089430894308943,0.7881773399014779,0.8383620689655172,394.27836441993713,1751664292.7943974,0.5108317732810974,0.785,0.8715596330275229
1002,0.8350730688935282,0.39979609847068787,0.8155339805825242,0.7938144329896907,0.8130081300813008,0.8115942028985508,0.8297413793103449,394.6473534107208,1751664293.1633863,0.513200581073761,0.805,0.8486238532110092
1003,0.8364389233954451,0.39304544031620026,0.8155339805825242,0.7835051546391752,0.8211382113821138,0.8076923076923077,0.8297413793103449,395.29342103004456,1751664293.809454,0.5147514939308167,0.8,0.8394495412844036
1004,0.8403361344537815,0.39735978841781616,0.8058252427184466,0.7938144329896907,0.8130081300813008,0.8058252427184466,0.8362068965517241,395.6667010784149,1751664294.182734,0.5126993656158447,0.8,0.8623853211009175
1005,0.835820895522388,0.39604637026786804,0.7572815533980582,0.845360824742268,0.7967479674796748,0.7959183673469388,0.834051724137931,396.0331428050995,1751664294.5491757,0.5105631947517395,0.8,0.8761467889908257
1006,0.835820895522388,0.40102314949035645,0.7572815533980582,0.845360824742268,0.7967479674796748,0.7959183673469388,0.834051724137931,396.40342903137207,1751664294.919462,0.5105571150779724,0.8,0.8761467889908257
1007,0.8389830508474576,0.398159921169281,0.7766990291262136,0.8247422680412371,0.8048780487804879,0.8,0.8362068965517241,396.7760920524597,1751664295.292125,0.5106551051139832,0.8,0.8715596330275229
1008,0.8385744234800838,0.39773574471473694,0.8058252427184466,0.7938144329896907,0.8130081300813008,0.8058252427184466,0.834051724137931,397.1492717266083,1751664295.6653047,0.5125428438186646,0.8,0.8577981651376146
1009,0.8388429752066116,0.39706656336784363,0.8155339805825242,0.7835051546391752,0.8252032520325203,0.8076923076923077,0.8318965517241379,397.4858875274658,1751664296.0019205,0.5157507658004761,0.8,0.8394495412844036
1010,0.837782340862423,0.3986806720495224,0.8155339805825242,0.7731958762886598,0.8292682926829268,0.8038277511961722,0.8297413793103449,397.8523359298706,1751664296.3683689,0.5177467465400696,0.795,0.8302752293577982
1011,0.8403361344537815,0.39755216240882874,0.8058252427184466,0.7938144329896907,0.8130081300813008,0.8058252427184466,0.8362068965517241,398.2204668521881,1751664296.7364998,0.5127548575401306,0.8,0.8623853211009175
1012,0.8296943231441049,0.4059937447309494,0.6796116504854369,0.8556701030927835,0.7723577235772358,0.7486631016042781,0.8318965517241379,398.5872836112976,1751664297.1033165,0.5116401314735413,0.765,0.8990825688073395
1013,0.8219780219780219,0.4100463539361954,0.6699029126213593,0.8556701030927835,0.7601626016260162,0.7419354838709677,0.8254310344827587,398.95320677757263,1751664297.4692397,0.5118176341056824,0.76,0.8990825688073395
1014,0.8414376321353065,0.39572279155254364,0.7766990291262136,0.8247422680412371,0.8089430894308943,0.8,0.8383620689655172,399.31940031051636,1751664297.8354332,0.5101227164268494,0.8,0.8715596330275229
1015,0.8376068376068376,0.39667676389217377,0.7572815533980582,0.845360824742268,0.7967479674796748,0.7959183673469388,0.8362068965517241,399.68529891967773,1751664298.2013319,0.5094020962715149,0.8,0.8807339449541285
1016,0.8414376321353065,0.4011239558458328,0.7766990291262136,0.7938144329896907,0.8089430894308943,0.7881773399014779,0.8383620689655172,400.0549826622009,1751664298.5710156,0.5102963447570801,0.785,0.8715596330275229
1017,0.8368200836820083,0.391781747341156,0.8058252427184466,0.7938144329896907,0.8130081300813008,0.8058252427184466,0.8318965517241379,400.42054057121277,1751664298.9365735,0.5116926431655884,0.8,0.8532110091743119
1018,0.8357588357588358,0.3934801518917084,0.8155339805825242,0.7938144329896907,0.8170731707317073,0.8115942028985508,0.8297413793103449,400.7882647514343,1751664299.3042977,0.513741672039032,0.805,0.8440366972477065
1019,0.8333333333333334,0.39509133994579315,0.8155339805825242,0.7938144329896907,0.8130081300813008,0.8115942028985508,0.8275862068965517,401.15551471710205,1751664299.6715477,0.5131409764289856,0.805,0.8440366972477065
1020,0.835820895522388,0.3968161344528198,0.7572815533980582,0.8247422680412371,0.7967479674796748,0.7878787878787878,0.834051724137931,401.52353739738464,1751664300.0395703,0.5102257132530212,0.79,0.8761467889908257
1021,0.8372093023255814,0.395760178565979,0.7766990291262136,0.8247422680412371,0.8048780487804879,0.8,0.834051724137931,401.81870436668396,1751664300.3347373,0.5111114978790283,0.8,0.8669724770642202
1022,0.8351177730192719,0.3984255790710449,0.7475728155339806,0.845360824742268,0.7926829268292683,0.7897435897435897,0.834051724137931,402.17986536026,1751664300.6958983,0.5105844140052795,0.795,0.8807339449541285
1023,0.8384279475982532,0.40280991792678833,0.6893203883495146,0.845360824742268,0.7804878048780488,0.7513227513227513,0.8405172413793104,402.5473208427429,1751664301.0633538,0.5120269656181335,0.765,0.908256880733945
1024,0.8344086021505376,0.4015616923570633,0.7087378640776699,0.845360824742268,0.7886178861788617,0.7643979057591623,0.834051724137931,402.91309428215027,1751664301.4291272,0.5108232498168945,0.775,0.8853211009174312
1025,0.8340425531914893,0.39619016647338867,0.7572815533980582,0.8247422680412371,0.7967479674796748,0.7878787878787878,0.8318965517241379,403.28794836997986,1751664301.8039813,0.5106065273284912,0.79,0.8715596330275229
1026,0.8381742738589212,0.3926871716976166,0.8155339805825242,0.7938144329896907,0.8211382113821138,0.8115942028985508,0.8318965517241379,403.65731501579285,1751664302.173348,0.5155465602874756,0.805,0.8440366972477065
1027,0.8403361344537815,0.3950293958187103,0.7961165048543689,0.7938144329896907,0.8130081300813008,0.8,0.8362068965517241,404.0231671333313,1751664302.5392,0.5121558308601379,0.795,0.8623853211009175
1028,0.8365180467091295,0.39794453978538513,0.7669902912621359,0.8247422680412371,0.8008130081300813,0.7939698492462312,0.834051724137931,404.3890378475189,1751664302.9050708,0.510089635848999,0.795,0.8715596330275229
1029,0.8407643312101911,0.39420460164546967,0.7669902912621359,0.8350515463917526,0.8048780487804879,0.797979797979798,0.8383620689655172,404.7550799846649,1751664303.271113,0.5095973014831543,0.8,0.8761467889908257
1030,0.8414376321353065,0.3945509344339371,0.7766990291262136,0.8041237113402062,0.8089430894308943,0.7920792079207921,0.8383620689655172,405.1210880279541,1751664303.637121,0.5101645588874817,0.79,0.8715596330275229
1031,0.8432203389830508,0.3954215347766876,0.7766990291262136,0.8350515463917526,0.8089430894308943,0.8040201005025126,0.8405172413793104,405.49173188209534,1751664304.0077648,0.5095617175102234,0.805,0.8761467889908257
1032,0.8414376321353065,0.39414915442466736,0.7766990291262136,0.8144329896907216,0.8089430894308943,0.7960199004975125,0.8383620689655172,405.85822916030884,1751664304.374262,0.5100259780883789,0.795,0.8715596330275229
1033,0.835820895522388,0.3948115259408951,0.7572815533980582,0.845360824742268,0.7967479674796748,0.7959183673469388,0.834051724137931,406.2252378463745,1751664304.7412708,0.5098274946212769,0.8,0.8761467889908257
1034,0.8414376321353065,0.39413580298423767,0.7669902912621359,0.8247422680412371,0.8089430894308943,0.7939698492462312,0.8383620689655172,406.59453439712524,1751664305.1105673,0.5105019211769104,0.795,0.8715596330275229
1035,0.8389830508474576,0.3945813328027725,0.7669902912621359,0.8247422680412371,0.8048780487804879,0.7939698492462312,0.8362068965517241,406.96034502983093,1751664305.476378,0.5107580423355103,0.795,0.8715596330275229
1036,0.8396624472573839,0.3927915543317795,0.7864077669902912,0.8247422680412371,0.8089430894308943,0.8059701492537313,0.8362068965517241,407.32528829574585,1751664305.8413212,0.5112350583076477,0.805,0.8669724770642202
1037,0.8340425531914893,0.3915894478559494,0.7572815533980582,0.8247422680412371,0.7967479674796748,0.7878787878787878,0.8318965517241379,407.6912863254547,1751664306.2073193,0.5106954574584961,0.79,0.8715596330275229
1038,0.8344086021505376,0.39642269909381866,0.7184466019417476,0.845360824742268,0.7886178861788617,0.7708333333333334,0.834051724137931,408.06007194519043,1751664306.5761049,0.5104990601539612,0.78,0.8853211009174312
1039,0.835820895522388,0.39612987637519836,0.7572815533980582,0.8350515463917526,0.7967479674796748,0.7918781725888325,0.834051724137931,408.43347096443176,1751664306.949504,0.5100975036621094,0.795,0.8761467889908257
1040,0.8385744234800838,0.39507734775543213,0.8058252427184466,0.7938144329896907,0.8130081300813008,0.8058252427184466,0.834051724137931,408.81014108657837,1751664307.326174,0.5119167566299438,0.8,0.8577981651376146
1041,0.8306451612903226,0.3948691189289093,0.8155339805825242,0.7422680412371134,0.8373983739837398,0.7924528301886793,0.8189655172413793,409.18120884895325,1751664307.6972418,0.5214127898216248,0.78,0.7981651376146789
1042,0.8368200836820083,0.3880337029695511,0.8155339805825242,0.7938144329896907,0.8130081300813008,0.8115942028985508,0.8318965517241379,409.5539619922638,1751664308.069995,0.5118880271911621,0.805,0.8532110091743119
1043,0.8432203389830508,0.39675305783748627,0.7766990291262136,0.8144329896907216,0.8089430894308943,0.7960199004975125,0.8405172413793104,409.9290518760681,1751664308.4450848,0.5090106725692749,0.795,0.8761467889908257
1044,0.8260869565217391,0.39912374317646027,0.7087378640776699,0.845360824742268,0.7723577235772358,0.7643979057591623,0.8275862068965517,410.29555916786194,1751664308.811592,0.5091384649276733,0.775,0.8899082568807339
1045,0.8344086021505376,0.39827682077884674,0.7184466019417476,0.845360824742268,0.7886178861788617,0.7708333333333334,0.834051724137931,410.5882890224457,1751664309.104322,0.508963406085968,0.78,0.8853211009174312
1046,0.8222222222222222,0.40359222888946533,0.6699029126213593,0.8556701030927835,0.7520325203252033,0.7419354838709677,0.8275862068965517,410.9465594291687,1751664309.4625924,0.5112010836601257,0.76,0.9128440366972477
1047,0.8432203389830508,0.390827476978302,0.7766990291262136,0.8144329896907216,0.8089430894308943,0.7960199004975125,0.8405172413793104,411.3130712509155,1751664309.8291042,0.5092732906341553,0.795,0.8761467889908257
1048,0.837782340862423,0.3922666758298874,0.8155339805825242,0.7835051546391752,0.8292682926829268,0.8076923076923077,0.8297413793103449,411.68017530441284,1751664310.1962082,0.5173648595809937,0.8,0.8302752293577982
1049,0.8343313373253493,0.40092021226882935,0.8252427184466019,0.7010309278350515,0.8495934959349594,0.783410138248848,0.8211206896551724,412.04314374923706,1751664310.5591767,0.5301293730735779,0.765,0.7889908256880734
1050,0.8313253012048193,0.3942645341157913,0.8155339805825242,0.711340206185567,0.8414634146341463,0.7813953488372093,0.8189655172413793,412.40604972839355,1751664310.9220827,0.5249238014221191,0.765,0.7935779816513762
1051,0.8369098712446352,0.3943069875240326,0.7378640776699029,0.845360824742268,0.7926829268292683,0.7835051546391752,0.8362068965517241,412.77066707611084,1751664311.2867,0.5090585947036743,0.79,0.8853211009174312
1052,0.8251121076233184,0.40881969034671783,0.6601941747572816,0.8556701030927835,0.7479674796747967,0.7351351351351352,0.8318965517241379,413.14035820961,1751664311.6563911,0.5122188925743103,0.755,0.926605504587156
1053,0.82560706401766,0.39717361330986023,0.6893203883495146,0.8556701030927835,0.7601626016260162,0.7553191489361702,0.8297413793103449,413.51126194000244,1751664312.0272949,0.5098249316215515,0.77,0.908256880733945
1054,0.8400852878464818,0.39560697972774506,0.7572815533980582,0.845360824742268,0.8008130081300813,0.7959183673469388,0.8383620689655172,413.87628078460693,1751664312.3923137,0.5083516240119934,0.8,0.8807339449541285
1055,0.8375,0.3926459103822708,0.8155339805825242,0.7938144329896907,0.8170731707317073,0.8115942028985508,0.8318965517241379,414.24231338500977,1751664312.7583463,0.5121644735336304,0.805,0.8486238532110092
1056,0.8403361344537815,0.3898065388202667,0.7961165048543689,0.7938144329896907,0.8130081300813008,0.8,0.8362068965517241,414.5672209262848,1751664313.0832539,0.5117542147636414,0.795,0.8623853211009175
1057,0.8423236514522822,0.39176706969738007,0.8155339805825242,0.7938144329896907,0.8252032520325203,0.8115942028985508,0.8362068965517241,414.9353713989258,1751664313.4514043,0.5143157243728638,0.805,0.8486238532110092
1058,0.837782340862423,0.39089226722717285,0.8155339805825242,0.7938144329896907,0.8292682926829268,0.8115942028985508,0.8297413793103449,415.3013696670532,1751664313.8174026,0.5163599848747253,0.805,0.8302752293577982
1059,0.8396624472573839,0.38673728704452515,0.7961165048543689,0.8041237113402062,0.8089430894308943,0.803921568627451,0.8362068965517241,415.66622519493103,1751664314.1822581,0.5112237334251404,0.8,0.8669724770642202
1060,0.8425531914893617,0.3891237676143646,0.7669902912621359,0.845360824742268,0.8048780487804879,0.8020304568527918,0.8405172413793104,416.03230810165405,1751664314.548341,0.5092642903327942,0.805,0.8807339449541285
1061,0.8414376321353065,0.3942272663116455,0.7864077669902912,0.8144329896907216,0.8089430894308943,0.801980198019802,0.8383620689655172,416.40048360824585,1751664314.9165165,0.5098548531532288,0.8,0.8715596330275229
1062,0.8414376321353065,0.38665007054805756,0.7961165048543689,0.8041237113402062,0.8089430894308943,0.803921568627451,0.8383620689655172,416.76648592948914,1751664315.2825189,0.5102914571762085,0.8,0.8715596330275229
1063,0.8396624472573839,0.3884178400039673,0.7961165048543689,0.7938144329896907,0.8089430894308943,0.8,0.8362068965517241,417.1323432922363,1751664315.6483762,0.5109573602676392,0.795,0.8669724770642202
1064,0.8432203389830508,0.3885989487171173,0.7766990291262136,0.8144329896907216,0.8089430894308943,0.7960199004975125,0.8405172413793104,417.50118041038513,1751664316.0172133,0.509550929069519,0.795,0.8761467889908257
1065,0.8375,0.3888605535030365,0.8155339805825242,0.7938144329896907,0.8170731707317073,0.8115942028985508,0.8318965517241379,417.86741399765015,1751664316.383447,0.5132474303245544,0.805,0.8486238532110092
1066,0.8421052631578947,0.3910287022590637,0.7961165048543689,0.8041237113402062,0.8130081300813008,0.803921568627451,0.8383620689655172,418.2342777252197,1751664316.7503107,0.5115691423416138,0.8,0.8669724770642202
1067,0.8376068376068376,0.3874722421169281,0.7572815533980582,0.845360824742268,0.7967479674796748,0.7959183673469388,0.8362068965517241,418.6035873889923,1751664317.1196203,0.5098249912261963,0.8,0.8807339449541285
